timestamp,gpu_util_%,vram_used_mb,vram_total_mb,gpu_temp_c,power_w
10:15:06,100,3872,4096,60,41.48
10:15:16,77,3872,4096,60,42.18
10:15:26,100,3872,4096,60,41.49
10:15:36,99,3872,4096,60,42.60
10:15:46,100,3896,4096,60,45.06
10:15:56,91,3896,4096,60,45.58
10:16:06,100,3896,4096,61,46.47
10:16:16,100,3890,4096,60,34.95
10:16:26,100,3890,4096,61,42.54
10:16:36,100,3890,4096,61,39.97
10:16:46,100,3890,4096,60,40.24
10:16:57,100,2124,4096,61,45.35
10:17:07,100,3870,4096,61,46.28
10:17:17,100,3870,4096,61,46.55
10:17:27,100,3870,4096,62,46.04
10:17:37,100,3842,4096,60,41.11
10:17:47,99,3842,4096,61,42.85
10:17:57,100,3842,4096,60,40.15
10:18:07,100,3842,4096,60,39.69
10:18:17,89,3872,4096,61,39.87
10:18:28,100,3872,4096,61,40.17
10:18:38,100,3872,4096,60,42.72
10:18:48,100,3872,4096,61,42.12
10:18:58,99,3900,4096,61,46.56
10:19:08,99,3900,4096,61,45.86
10:19:18,100,3900,4096,61,47.08
10:19:28,100,3872,4096,61,40.29
10:19:38,77,3872,4096,61,41.29
10:19:48,100,3872,4096,60,42.03
10:19:58,100,3872,4096,61,43.13
10:20:08,100,3862,4096,61,46.42
10:20:18,99,3862,4096,61,43.27
10:20:28,100,3862,4096,62,44.64
10:20:38,53,2124,4096,62,47.43
10:20:48,93,3870,4096,61,45.45
10:20:58,100,3870,4096,62,44.78
10:21:08,100,3870,4096,60,42.11
10:21:19,100,3864,4096,60,41.14
10:21:29,100,3871,4096,60,41.92
10:21:39,100,3864,4096,60,41.49
10:21:49,100,3864,4096,61,41.40
10:21:59,100,3870,4096,60,41.71
10:22:09,99,3872,4096,62,42.34
10:22:19,100,3872,4096,60,40.13
10:22:29,100,3872,4096,60,42.05
10:22:39,100,3892,4096,60,39.59
10:22:49,99,3892,4096,61,47.28
10:22:59,73,3892,4096,61,47.44
10:23:09,100,3824,4096,61,41.10
10:23:19,87,3824,4096,61,37.86
10:23:29,100,3824,4096,60,39.00
10:23:39,79,3824,4096,60,40.15
10:23:49,26,2124,4096,60,40.10
10:24:00,100,3858,4096,60,43.76
10:24:10,100,3858,4096,60,42.49
10:24:20,100,3858,4096,61,41.83
10:24:30,69,2124,4096,62,48.45
10:24:40,100,3842,4096,60,39.56
10:24:50,100,3842,4096,59,39.73
10:25:00,100,3842,4096,60,40.11
10:25:10,99,3842,4096,60,40.84
10:25:20,72,3890,4096,61,43.56
10:25:30,100,3890,4096,61,43.71
10:25:40,62,3890,4096,60,42.30
10:25:50,100,3890,4096,61,43.09
10:26:01,99,3884,4096,60,47.56
10:26:11,100,3884,4096,61,46.06
10:26:21,53,3884,4096,61,45.88
10:26:31,99,3853,4096,61,44.73
10:26:41,100,3852,4096,61,45.87
10:26:51,100,3848,4096,61,39.85
10:27:01,88,3832,4096,62,36.53
10:27:11,100,3834,4096,61,41.98
10:27:21,72,3834,4096,61,41.11
10:27:31,100,3834,4096,60,41.00
10:27:41,87,3876,4096,61,35.01
10:27:51,93,3890,4096,61,48.30
10:28:01,100,3890,4096,61,46.82
10:28:11,100,3896,4096,62,45.48
10:28:21,100,3898,4096,62,43.81
10:28:32,100,3898,4096,61,43.05
10:28:42,100,3898,4096,61,43.75
10:28:52,73,3892,4096,61,48.61
10:29:02,99,3892,4096,62,48.89
10:29:12,100,3892,4096,63,47.77
10:29:22,92,3862,4096,62,46.60
10:29:32,99,3862,4096,62,46.86
10:29:42,100,3862,4096,62,46.71
10:29:52,100,3888,4096,62,47.17
10:30:02,100,3888,4096,62,44.56
10:30:12,100,3888,4096,62,44.89
10:30:22,22,2120,4096,60,45.28
10:30:32,100,3872,4096,61,40.56
10:30:42,100,3872,4096,60,41.55
10:30:53,100,3872,4096,60,40.05
10:31:03,7,2122,4096,60,42.15
10:31:13,88,3888,4096,61,45.99
10:31:23,100,3888,4096,62,45.84
10:31:33,100,798,4096,62,46.72
10:31:43,100,3864,4096,60,42.19
10:31:53,100,3879,4096,61,36.16
10:32:03,100,3872,4096,60,39.26
10:32:13,100,3872,4096,60,40.00
10:32:23,100,3858,4096,60,43.91
10:32:33,100,3858,4096,60,43.28
10:32:43,99,3858,4096,60,42.88
10:32:54,100,3858,4096,61,41.90
10:33:04,76,3858,4096,60,44.17
10:33:14,100,3858,4096,60,43.07
10:33:24,66,3858,4096,59,38.44
10:33:34,100,3858,4096,59,40.63
10:33:44,10,3840,4096,59,35.83
10:33:54,73,3842,4096,59,41.79
10:34:04,100,3842,4096,59,41.89
10:34:14,100,3842,4096,60,41.53
10:34:24,99,3842,4096,60,42.45
10:34:34,100,3900,4096,60,47.78
10:34:44,86,3900,4096,61,46.84
10:34:54,100,3900,4096,60,46.77
10:35:04,100,3896,4096,61,46.55
10:35:14,100,3896,4096,61,46.70
10:35:25,100,3896,4096,62,46.30
10:35:35,94,3882,4096,60,36.37
10:35:45,81,3884,4096,62,46.33
10:35:55,100,3888,4096,62,45.33
10:36:05,100,2124,4096,62,46.56
10:36:15,81,3872,4096,60,43.03
10:36:25,100,3872,4096,61,41.32
10:36:35,80,3872,4096,60,40.80
10:36:45,75,3848,4096,61,36.40
10:36:55,72,3850,4096,60,44.38
10:37:05,74,3857,4096,60,40.92
10:37:15,100,3850,4096,60,41.27
10:37:25,47,2124,4096,60,43.24
10:37:35,100,3858,4096,60,42.85
10:37:46,100,3858,4096,61,42.35
10:37:56,100,3858,4096,60,43.07
10:38:06,100,3896,4096,60,45.80
10:38:16,100,3898,4096,60,43.20
10:38:26,88,3898,4096,61,43.07
10:38:36,100,3898,4096,61,44.72
10:38:46,94,3872,4096,61,42.37
10:38:56,100,3872,4096,60,43.05
10:39:06,94,3872,4096,60,42.03
10:39:16,99,3872,4096,60,43.10
10:39:26,100,3898,4096,61,43.88
10:39:37,100,3898,4096,61,42.52
10:39:47,93,3898,4096,60,41.40
10:39:57,100,3898,4096,60,41.61
10:40:07,78,3858,4096,60,45.09
10:40:17,79,3858,4096,61,44.83
10:40:27,77,3858,4096,62,45.17
10:40:37,69,3848,4096,60,40.73
10:40:47,100,3868,4096,60,43.16
10:40:57,100,3868,4096,61,41.05
10:41:07,100,3868,4096,60,40.84
10:41:17,100,3872,4096,60,36.83
10:41:27,87,3872,4096,61,41.01
10:41:37,80,3872,4096,60,40.33
10:41:47,100,3872,4096,60,41.82
10:41:57,0,2126,4096,58,27.99
10:42:08,0,2126,4096,53,4.95
10:42:18,100,3867,4096,57,38.22
10:42:28,100,3866,4096,59,41.08
10:42:38,99,3866,4096,59,42.79
10:42:48,100,3866,4096,59,41.56
10:42:58,100,3866,4096,60,43.66
10:43:08,100,3866,4096,60,41.60
10:43:18,100,3866,4096,61,43.27
10:43:28,37,2120,4096,62,43.00
10:43:38,100,3830,4096,62,41.05
10:43:48,100,3830,4096,61,40.23
10:43:59,100,3830,4096,61,40.02
10:44:09,24,3830,4096,60,39.49
10:44:19,100,3804,4096,61,43.74
10:44:29,100,3804,4096,61,40.72
10:44:39,100,3804,4096,61,41.76
10:44:49,100,3804,4096,60,40.85
10:44:59,100,3868,4096,60,42.27
10:45:09,100,3868,4096,60,43.44
10:45:20,100,3868,4096,61,42.07
10:45:30,100,2124,4096,61,46.85
10:45:40,100,3812,4096,60,40.99
10:45:50,100,3812,4096,60,42.21
10:46:00,81,3812,4096,60,39.87
10:46:10,4,2124,4096,58,38.96
10:46:20,86,3812,4096,60,41.65
10:46:30,100,3812,4096,60,41.73
10:46:40,100,3812,4096,59,39.30
10:46:50,100,3812,4096,60,42.00
10:47:00,100,3862,4096,61,43.43
10:47:10,100,3863,4096,60,44.74
10:47:20,100,3862,4096,60,44.07
10:47:31,93,3812,4096,60,40.66
10:47:41,100,3812,4096,61,42.29
10:47:51,99,3812,4096,60,40.49
10:48:01,100,3812,4096,60,40.73
10:48:11,100,3812,4096,60,41.84
10:48:22,100,3812,4096,60,40.10
10:48:32,100,3812,4096,60,42.17
10:48:42,100,3812,4096,60,41.23
10:48:52,3,2128,4096,57,19.83
